codigo_favorecido,nome_favorecido,codigo_municipio_siafi
30332911000187,"SECRETARIA MUNICIPAL DE EDUCACAO, ESPORTE E CULTURA",7451
75666131000101,MUNICIPIO DE BARRACAO,7449
01612441000107,MUNICIPIO DE BELA VISTA DO CAROBA,834
76245067000158,MUNICIPIO DE BELA VISTA DO PARAISO,7453
81648859000103,MUNICIPIO DE BITURUNA,7455
76217017000167,MUNICIPIO DE BOA ESPERANCA,7457
95589255000148,MUNICIPIO DE BOA ESPERANCA DO IGUACU,5471
01612906000120,MUNICIPIO DE BOA VENTURA DE SAO ROQUE,836
78121985000109,MUNICIPIO DE BOA VISTA DA APARECIDA,7981
76105592000178,MUNICIPIO DE BOCAIUVA DO SUL,7459
01612443000104,MUNICIPIO DE BOM JESUS DO SUL,838
75771261000104,MUNICIPIO DE BOM SUCESSO,7461
80874100000186,MUNICIPIO DE BOM SUCESSO DO SUL,9979
06076219000150,SECRETARIA MUNICIPAL DE EDUCACAO DE BORRAZOPOLIS,7463
78121902000173,MUNICIPIO DE BRAGANEY,7983
95640520000175,MUNICIPIO DE BRASILANDIA DO SUL,5521
75845545000106,MUNICIPIO DE CAFEARA,7465
78121878000172,MUNICIPIO DE CAFELANDIA,7985
95640652000105,MUNICIPIO DE CAFEZAL DO SUL,5491
75771279000106,MUNICIPIO DE CALIFORNIA,7467
75442756000190,MUNICIPIO DE CAMBARA,7469
54278385000182,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,7471
11513839000140,AUTARQUIA MUNICIPAL DE EDUCACAO,7473
76950070000172,MUNICIPIO DE CAMPINA DA LAGOA,7475
13007636000107,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL,840
01611489000109,MUNICIPIO DE CAMPINA DO SIMAO,840
30379981000190,SECRETARIA MUNICIPAL DA EDUCACAO,7477
30711864000182,SECRETARIA DE EDUCACAO E CULTURA,8475
76002658000102,MUNICIPIO DE CAMPO DO TENENTE,7479
76105618000188,MUNICIPIO DE CAMPO LARGO,7481
01607539000176,MUNICIPIO DE CAMPO MAGRO,842
30104499000148,SECRETARIA DA EDUCACAO DO MUNICIPIO DE CAMPO MOURAO,7483
76175926000180,MUNICIPIO DE CANDIDO DE ABREU,7485
95684478000194,MUNICIPIO DE CANDOI,5499
78279981000145,MUNICIPIO DE CANTAGALO,8451
75972760000160,MUNICIPIO DE CAPANEMA,7487
76208834000159,MUNICIPIO DE CAPITAO LEONIDAS MARQUES,7489
01613765000160,MUNICIPIO DE CARAMBEI,844
76965789000187,MUNICIPIO DE CARLOPOLIS,7491
76208867000107,MUNICIPIO DE CASCAVEL,7493
77001311000108,MUNICIPIO DE CASTRO,7495
76208842000103,MUNICIPIO DE CATANDUVAS,7497
30868316000160,"SECRETARIA DA EDUCACAO, CULTURA E ESPORTES",7499
75845503000167,MUNICIPIO DE CENTENARIO DO SUL,7499
76105626000124,MUNICIPIO DE CERRO AZUL,7501
76206473000101,MUNICIPIO DE CEU AZUL,7957
76995414000160,MUNICIPIO DE CHOPINZINHO,7503
76309806000128,MUNICIPIO DE CIANORTE,7505
75377200000167,MUNICIPIO DE CIDADE GAUCHA,7507
76161199000100,MUNICIPIO DE CLEVELANDIA,7509
76105634000170,MUNICIPIO DE COLOMBO,7513
76970326000103,MUNICIPIO DE COLORADO,7515
75825828000188,MUNICIPIO DE CONGONHINHAS,7517
75968412000119,MUNICIPIO DE CONSELHEIRO MAIRINCK,7519
76105519000104,MUNICIPIO DE CONTENDA,7521
76208826000102,MUNICIPIO DE CORBELIA,7523
76331941000170,MUNICIPIO DE CORNELIO PROCOPIO,7525
01614415000118,MUNICIPIO DE CORONEL DOMINGOS SOARES,846
76995455000156,MUNICIPIO DE CORONEL VIVIDA,7527
80888662000189,MUNICIPIO DE CORUMBATAI DO SUL,8479
76339688000109,MUNICIPIO DE CRUZ MACHADO,7533
95589230000144,MUNICIPIO DE CRUZEIRO DO IGUACU,5473
30046895000166,SECRETARIA MUNICIPAL DE EDUCACAO DE CRUZEIRO DO OESTE,7529
30132762000102,DEPARTAMENTO MUNICIPAL DE EDUCACAO DE CRUZEIRO DO SUL,7531
75731034000155,MUNICIPIO DE CRUZEIRO DO SUL,7531
01615393000100,MUNICIPIO DE CRUZMALTINA,848
76417005000186,MUNICIPIO DE CURITIBA,7535
76167725000130,MUNICIPIO DE CURIUVA,7537
77817476000144,MUNICIPIO DE DIAMANTE D'OESTE,9915
76972082000106,MUNICIPIO DE DIAMANTE DO NORTE,7539
30499145000140,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE DIAMANTE DO SUL",5465
76205640000108,MUNICIPIO DE DOIS VIZINHOS,7541
78200110000194,MUNICIPIO DE DOURADINA,8465
76282714000100,MUNICIPIO DE DOUTOR CAMARGO,7543
95422911000113,MUNICIPIO DE DOUTOR ULYSSES,5449
76205657000157,MUNICIPIO DE ENEAS MARQUES,7545
76950039000131,MUNICIPIO DE ENGENHEIRO BELTRAO,7547
95719449000110,MUNICIPIO DE ENTRE RIOS DO OESTE,5529
01612269000191,MUNICIPIO DE ESPERANCA NOVA,850
01612634000168,MUNICIPIO DE ESPIGAO ALTO DO IGUACU,852
95640124000148,MUNICIPIO DE FAROL,5511
75771295000107,MUNICIPIO DE FAXINAL,7549
95422986000102,MUNICIPIO DE FAZENDA RIO GRANDE,9983
76950021000130,MUNICIPIO DE FENIX,7551
01619323000120,MUNICIPIO DE FERNANDES PINHEIRO,854
78063732000118,MUNICIPIO DE FIGUEIRA,8457
95589271000130,MUNICIPIO DE FLOR DA SERRA DO SUL,5475
75731000000160,MUNICIPIO DE FLORAI,7553
76282706000155,MUNICIPIO DE FLORESTA,7555
75845495000159,MUNICIPIO DE FLORESTOPOLIS,7557
75772400000114,MUNICIPIO DE FLORIDA,7559
76208495000100,MUNICIPIO DE FORMOSA DO OESTE,7561
76206606000140,MUNICIPIO DE FOZ DO IGUACU,7563
01603719000180,MUNICIPIO DE FOZ DO JORDAO,856
77356665000167,MUNICIPIO DE FRANCISCO ALVES,7977
77816510000166,MUNICIPIO DE FRANCISCO BELTRAO,7565
75687681000107,MUNICIPIO DE GENERAL CARNEIRO,7567
81392656000107,MUNICIPIO DE GODOY MOREIRA,9947
78198975000163,MUNICIPIO DE GOIOERE,7569
01607627000178,MUNICIPIO DE GOIOXIM,858
75741348000139,MUNICIPIO DE GRANDES RIOS,7959
77857183000190,MUNICIPIO DE GUAIRA,7571
76238443000187,MUNICIPIO DE GUAIRACA,7573
01616255000146,MUNICIPIO DE GUAMIRANGA,860
30488299000136,DEPARTAMENTO MUNICIPAL DE EDUCACAO - GUAPIRAMA,7575
75378844000170,MUNICIPIO DE GUAPOREMA,7577
06076716000159,SECRETARIA MUNICIPAL DE EDUCACAO,7579
75845537000151,MUNICIPIO DE GUARACI,7579
76208818000166,MUNICIPIO DE GUARANIACU,7581
76178037000176,MUNICIPIO DE GUARAPUAVA,7583
76022508000152,MUNICIPIO DE GUARAQUECABA,7585
76017474000108,MUNICIPIO DE GUARATUBA,7587
95585444000142,MUNICIPIO DE HONORIO SERPA,9981
77008068000141,MUNICIPIO DE IBAITI,7589
80881931000185,MUNICIPIO DE IBEMA,9949
54936602000184,SECRETARIA MUNICIPAL DE EDUCACAO DE IBIPORA,7591
76247337000160,MUNICIPIO DE ICARAIMA,7593
06079543000122,DEPARTAMENTO MUNICIPAL DE EDUCACAO DE IGUARACU,7595
95595013000167,MUNICIPIO DE IGUATU,5467
01613770000172,MUNICIPIO DE IMBAU,862
76175892000123,MUNICIPIO DE IMBITUVA,7597
76178029000120,MUNICIPIO DE INACIO MARTINS,7599
30405327000104,SECRETARIA DE EDUCACAO. CULTURA E ESPORTES,7599
76970318000167,MUNICIPIO DE INAJA,7601
75798355000177,MUNICIPIO DE INDIANOPOLIS,7961
76175934000126,MUNICIPIO DE IPIRANGA,7603
31157376000138,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E DESPORTO",7605
95583555000110,MUNICIPIO DE IRACEMA DO OESTE,5485
75654574000182,MUNICIPIO DE IRATI,7607
76950088000174,MUNICIPIO DE IRETAMA,7609
76970359000153,MUNICIPIO DE ITAGUAJE,7611
95725057000164,MUNICIPIO DE ITAIPULANDIA,5525
06076458000100,SECRETARIA MUNICIPAL DE EDUCACAO DE ITAMBARACA,7613
76282698000147,MUNICIPIO DE ITAMBE,7615
06074740000159,"DEPARTAMENTO DE EDUCACAO, CULTURA E ESPORTES",7617
30307159000114,SECRETARIA MUNICIPAL DE EDUCACAO,5451
75458836000133,MUNICIPIO DE ITAUNA DO SUL,7619
76175918000133,MUNICIPIO DE IVAI,7621
75741330000137,MUNICIPIO DE IVAIPORA,7623
95640553000115,MUNICIPIO DE IVATE,9955
76285337000154,MUNICIPIO DE IVATUBA,7625
75969667000104,MUNICIPIO DE JABOTI,7627
30332144000106,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE - JACAREZINHO",7629
75457341000190,MUNICIPIO DE JAGUAPITA,7631
76910900000138,MUNICIPIO DE JAGUARIAIVA,7633
75771204000125,MUNICIPIO DE JANDAIA DO SUL,7635
76402882000183,MUNICIPIO DE JANIOPOLIS,7637
31048714000101,SECRETARIA MUNICIPAL DE EDUCACAO DE JANIOPOLIS,7637
75969881000152,MUNICIPIO DE JAPIRA,7639
75788349000139,MUNICIPIO DE JAPURA,7641
75741363000187,MUNICIPIO DE JARDIM ALEGRE,7643
76970383000192,MUNICIPIO DE JARDIM OLINDA,7645
76245042000154,MUNICIPIO DE JATAIZINHO,7647
77398154000108,MUNICIPIO DE JESUITAS,7997
76966845000106,MUNICIPIO DE JOAQUIM TAVORA,7649
76408061000154,MUNICIPIO DE JUNDIAI DO SUL,7651
78196755000109,MUNICIPIO DE JURANDA,8463
30474580000110,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,7653
75771238000110,MUNICIPIO DE KALORE,7655
76020452000105,MUNICIPIO DA LAPA,7657
95684536000180,MUNICIPIO DE LARANJAL,5501
76205970000195,MUNICIPIO DE LARANJEIRAS DO SUL,7659
75388850000108,MUNICIPIO DE LEOPOLIS,7661
95680831000168,MUNICIPIO DE LIDIANOPOLIS,5507
80881915000192,MUNICIPIO DE LINDOESTE,9959
76972074000151,MUNICIPIO DE LOANDA,7663
76970367000108,MUNICIPIO DE LOBATO,7665
75771477000170,MUNICIPIO DE LONDRINA,7667
80888688000127,MUNICIPIO DE LUIZIANA,8481
78600491000107,MUNICIPIO DE LUNARDELLI,8459
75845511000103,MUNICIPIO DE LUPIONOPOLIS,7669
75654566000136,MUNICIPIO DE MALLET,7671
75368928000122,MUNICIPIO DE MAMBORE,7673
76285329000108,MUNICIPIO DE MANDAGUACU,7675
76285345000109,MUNICIPIO DE MANDAGUARI,7677
76105550000137,MUNICIPIO DE MANDIRITUBA,7679
01614343000109,MUNICIPIO DE MANFRINOPOLIS,864
77774867000129,MUNICIPIO DE MANGUEIRINHA,7511
75740811000128,MUNICIPIO DE MANOEL RIBAS,7681
76205814000124,MUNICIPIO DE MARECHAL CANDIDO RONDON,7683
76247386000100,MUNICIPIO DE MARIA HELENA,7685
76282680000145,MUNICIPIO DE MARIALVA,7687
75771303000107,MUNICIPIO DE MARILANDIA DO SUL,7433
30750469000109,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,7975
76404136000129,MUNICIPIO DE MARILUZ,7689
53505422000185,SECRETARIA MUNICIPAL DE EDUCACAO - SEDUC,7691
76995323000124,MUNICIPIO DE MARIOPOLIS,7693
30728308000119,SECRETARIA DE EDUCACAO,5487
76205665000101,MUNICIPIO DE MARMELEIRO,7695
01612552000113,MUNICIPIO DE MARQUINHO,866
75771246000166,MUNICIPIO DE MARUMBI,7697
30698256000185,SECRETARIA MUNICIPAL DE EDUCACAO DE MATELANDIA/PR,7699
18839981000120,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES",7963
95684510000131,MUNICIPIO DE MATO RICO,5503
95548400000142,MUNICIPIO DE MAUA DA SERRA,5459
30433971000196,SECRETARIA DA EDUCACAO E CULTURA,5531
75475442000193,MUNICIPIO DE MIRADOR,7703
31880820000149,SECRETARIA DE EDUCACAO E CULTURA,7705
30114779000137,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTE - MISSAL",8469
78101847000150,MUNICIPIO DE MISSAL,8469
76217025000103,MUNICIPIO DE MOREIRA SALES,7707
76022490000199,MUNICIPIO DE MORRETES,7709
55464913000150,SECRETARIA MUNICIPAL DE EDUCACAO,7711
18816024000189,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,7713
76970300000165,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,7713
76413061000142,MUNICIPIO DE NOVA ALIANCA DO IVAI,7715
29998936000135,SECRETARIA MUNICIPAL DE EDUCACAO DO MUNICIPIO DE NOVA AMERICA DA COLINA - UAG-FUNDEB,7717
76208859000152,MUNICIPIO DE NOVA AURORA,7965
77845394000103,MUNICIPIO DE NOVA CANTU,7719
75730994000109,MUNICIPIO DE NOVA ESPERANCA,7721
95589289000132,MUNICIPIO DE NOVA ESPERANCA DO SUDOESTE,5477
75828418000190,MUNICIPIO DE NOVA FATIMA,7723
95587648000112,MUNICIPIO DE NOVA LARANJEIRAS,5479
81044984000104,MUNICIPIO DE NOVA LONDRINA,7725
75799577000104,MUNICIPIO DE NOVA OLIMPIA,7967
30472184000153,SECRETARIA MUNICIPAL DE EDUCACAO,7995
95561080000160,MUNICIPIO DE NOVA SANTA BARBARA,5457
30692508000169,SECRETARIA DE EDUCACAO E CULTURA,7979
80620172000105,MUNICIPIO DE NOVA TEBAS,9913
77721363000140,MUNICIPIO DE ORTIGUEIRA,7727
30561223000199,SECRETARIA MUNICIPAL DE EDUCACAO,7729
80880107000100,MUNICIPIO DE OURO VERDE DO OESTE,9965
76282664000152,MUNICIPIO DE PAICANDU,7731
76161181000108,MUNICIPIO DE PALMAS,7733
76179829000165,MUNICIPIO DE PALMEIRA,7735
75680025000182,MUNICIPIO DE PALMITAL,7737
76208487000164,MUNICIPIO DE PALOTINA,7739
31025045000144,DEPARTAMENTO MUNICIPAL DE EDUCACAO,7741
76970334000150,MUNICIPIO DE PARANACITY,7743
76017458000115,MUNICIPIO DE PARANAGUA,7745
76970391000139,MUNICIPIO DE PARANAPOEMA,7747
76977768000181,MUNICIPIO DE PARANAVAI,7749
95719472000105,MUNICIPIO DE PATO BRAGADO,5533
76995448000154,MUNICIPIO DE PATO BRANCO,7751
75687954000113,MUNICIPIO DE PAULA FREITAS,7753
77007474000190,MUNICIPIO DE PAULO FRONTIN,7755
75370148000117,MUNICIPIO DE PEABIRU,7757
01612444000140,MUNICIPIO DE PEROBAL,868
81478133000170,MUNICIPIO DE PEROLA,7969
75924290000169,MUNICIPIO DE PEROLA D'OESTE,7759
29979623000130,PIEN SECRETARIA DE EDUCACAO,7761
52906498000150,SECRETARIA MUNICIPAL DE EDUCACAO,5453
95590832000111,MUNICIPIO DE PINHAL DO SAO BENTO,5495
76167717000194,MUNICIPIO DE PINHALAO,7763
08885008000194,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,7765
76178011000128,MUNICIPIO DE PINHAO,7765
77001329000100,MUNICIPIO DE PIRAI DO SUL,7767
76105675000167,MUNICIPIO DE PIRAQUARA,7769
76172907000108,MUNICIPIO DE PITANGA,7771
95543427000142,MUNICIPIO DE PITANGUEIRAS,5461
30311584000187,SEC. MUNICIPAL DE EDUCACAO E CULTURA DE PLANALTINA DO PARANA,7773
76460526000116,MUNICIPIO DE PLANALTO,7775
76175884000187,MUNICIPIO DE PONTA GROSSA,7777
01609843000152,MUNICIPIO DE PONTAL DO PARANA,870
80542764000148,MUNICIPIO DE PORECATU,7779
76179837000101,MUNICIPIO DE PORTO AMAZONAS,7781
01591618000136,MUNICIPIO DE PORTO BARREIRO,872
75461970000193,MUNICIPIO DE PORTO RICO,7783
75688366000102,MUNICIPIO DE PORTO VITORIA,7785
01613136000130,MUNICIPIO DE PRADO FERREIRA,874
78113834000109,MUNICIPIO DE PRANCHITA,7991
31218924000192,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTE, LAZER E TURISMO DE PRESIDENTE CASTELO BRANCO",7787
30971080000193,SECRETARIA DA EDUCACAO,7789
77003424000134,MUNICIPIO DE PRUDENTOPOLIS,7791
01619104000141,MUNICIPIO DE QUARTO CENTENARIO,876
76966852000108,MUNICIPIO DE QUATIGUA,7793
76105568000139,MUNICIPIO DE QUATRO BARRAS,7795
95719381000170,MUNICIPIO DE QUATRO PONTES,5535
76205962000149,MUNICIPIO DE QUEDAS DO IGUACU,7955
76973692000116,MUNICIPIO DE QUERENCIA DO NORTE,7797
76950047000188,MUNICIPIO DE QUINTA DO SOL,7799
16678442000121,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,7801
76002674000197,MUNICIPIO DE QUITANDINHA,7801
95725024000114,MUNICIPIO DE RAMILANDIA,5527
75829416000116,MUNICIPIO DE RANCHO ALEGRE,7803
30878175000167,DEPARTAMENTO DE EDUCACAO,5513
30036532000140,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES",7805
77774859000182,MUNICIPIO DE REBOUCAS,7807
76205681000196,MUNICIPIO DE RENASCENCA,7809
76169879000161,MUNICIPIO DE RESERVA,7811
01612911000132,MUNICIPIO DE RESERVA DO IGUACU,878
75449579000173,MUNICIPIO DE RIBEIRAO CLARO,7813
76968064000142,MUNICIPIO DE RIBEIRAO DO PINHAL,7815
75963256000101,MUNICIPIO DE RIO AZUL,7817
23848604000198,AUTARQUIA MUNICIPAL DE EDUCACAO DE RIO BOM - AME - RB,7819
95587770000199,MUNICIPIO DE RIO BONITO DO IGUACU,5481
01612413000190,MUNICIPIO DE RIO BRANCO DO IVAI,880
76105576000185,MUNICIPIO DE RIO BRANCO DO SUL,7821
76002641000147,MUNICIPIO DE RIO NEGRO,7823
76288760000108,MUNICIPIO DE ROLANDIA,7825
75371401000157,MUNICIPIO DE RONCADOR,7827
75380071000166,MUNICIPIO DE RONDON,7829
80059264000150,MUNICIPIO DE ROSARIO DO IVAI,8473
30847241000131,"SECRETARIA DA EDUCACAO, ESPORTE E CULTURA",7831
76205699000198,MUNICIPIO DE SALGADO FILHO,7833
76920834000187,MUNICIPIO DE SALTO DO ITARARE,7835
76205707000104,MUNICIPIO DE SALTO DO LONTRA,7837
31041712000182,SECRETARIA MUNICIPAL DA EDUCACAO DE SANTA AMELIA - PR,7839
76290691000177,MUNICIPIO DE SANTA CECILIA DO PAVAO,7841
75462820000102,MUNICIPIO DE SANTA CRUZ DO MONTE CASTELO,7843
76291418000167,MUNICIPIO DE SANTA FE,7845
30289802000124,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,7971
78092293000171,MUNICIPIO DE SANTA INES,7847
76974823000180,MUNICIPIO DE SANTA ISABEL DO IVAI,7849
76205715000142,MUNICIPIO DE SANTA IZABEL DO OESTE,7851
95594776000193,MUNICIPIO DE SANTA LUCIA,5469
95684544000126,MUNICIPIO DE SANTA MARIA DO OESTE,5505
75392019000120,MUNICIPIO DE SANTA MARIANA,7853
95641916000137,MUNICIPIO DE SANTA MONICA,5519
80882095000153,MUNICIPIO DE SANTA TEREZA DO OESTE,9969
75425314000135,MUNICIPIO DE SANTA TEREZINHA DE ITAIPU,8467
30868765000109,SECRETARIA MUNICIPAL DE EDUCACAO DE SANTANA DO ITARARE,7855
06074950000147,SECRETARIA DE EDUCACAO MUNICIPAL DE SANTO ANTONIO DA PLATINA,7859
75483230000158,MUNICIPIO DE SANTO ANTONIO DO CAIUA,7861
75832170000131,MUNICIPIO DE SANTO ANTONIO DO PARAISO,7863
75927582000155,MUNICIPIO DE SANTO ANTONIO DO SUDOESTE,7857
76970375000146,MUNICIPIO DE SANTO INACIO,7865
12052515000114,FMAS DE SAO CARLOS DO IVAI,7867
75498576000120,MUNICIPIO DE SAO CARLOS DO IVAI,7867
76290683000120,MUNICIPIO DE SAO JERONIMO DA SERRA,7869
76995422000106,MUNICIPIO DE SAO JOAO,7871
76238435000130,MUNICIPIO DE SAO JOAO DO CAIUA,7873
75741355000130,MUNICIPIO DE SAO JOAO DO IVAI,7875
75193516000107,MUNICIPIO DE SAO JOAO DO TRIUNFO,7877
76995380000103,MUNICIPIO DE SAO JORGE D'OESTE,7881
30157583000120,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES",7881
76282649000104,MUNICIPIO DE SAO JORGE DO IVAI,7879
77870475000163,MUNICIPIO DE SAO JORGE DO PATROCINIO,7999
76920818000194,MUNICIPIO DE SAO JOSE DA BOA VISTA,7883
77819605000133,MUNICIPIO DE SAO JOSE DAS PALMEIRAS,8471
76105543000135,MUNICIPIO DE SAO JOSE DOS PINHAIS,7885
80909617000163,MUNICIPIO DE SAO MANOEL DO PARANA,5515
76021450000122,MUNICIPIO DE SAO MATEUS DO SUL,7887
76206499000150,MUNICIPIO DE SAO MIGUEL DO IGUACU,7889
95583597000150,MUNICIPIO DE SAO PEDRO DO IGUACU,5489
75771311000153,MUNICIPIO DE SAO PEDRO DO IVAI,7891
76975259000110,MUNICIPIO DE SAO PEDRO DO PARANA,7893
30914523000104,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E ESPORTES",7895
76290659000191,MUNICIPIO DE SAO SEBASTIAO DA AMOREIRA,7895
75381178000129,MUNICIPIO DE SAO TOME,7897
76167733000187,MUNICIPIO DE SAPOPEMA,7899
53038479000111,SECRETARIA MUNICIPAL DE EDUCACAO DE SARANDI,8461
95585477000192,MUNICIPIO DE SAUDADE DO IGUACU,5493
76911676000107,MUNICIPIO DE SENGES,7901
01613052000104,MUNICIPIO DE SERRANOPOLIS DO IGUACU,882
75393082000180,MUNICIPIO DE SERTANEJA,7903
76245034000108,MUNICIPIO DE SERTANOPOLIS,7905
76919083000189,MUNICIPIO DE SIQUEIRA CAMPOS,7907
19714517000170,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES DE SULINA",8477
80869886000143,MUNICIPIO DE SULINA,8477
01613167000190,MUNICIPIO DE TAMARANA,884
76978519000100,MUNICIPIO DE TAMBOARA,7909
30542937000150,SECRETARIA MUNICIPAL DA EDUCACAO MUNICIPIO DE TAPEJARA,7911
30466696000107,SECRETARIA MUNICIPAL DE EDUCACAO DE TAPIRA,7973
30484573000107,SECRETARIA DE EDUCACAO,7913
76170240000104,MUNICIPIO DE TELEMACO BORBA,7915
75793786000140,MUNICIPIO DE TERRA BOA,7917
76978881000181,MUNICIPIO DE TERRA RICA,7919
30287978000147,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES",7921
76170257000153,MUNICIPIO DE TIBAGI,7923
76105584000121,MUNICIPIO DE TIJUCAS DO SUL,7925
76205806000188,MUNICIPIO DE TOLEDO,7927
75697094000107,MUNICIPIO DE TOMAZINA,7929
78121936000168,MUNICIPIO DE TRES BARRAS DO PARANA,7987
68703834000105,MUNICIPIO DE TUNAS DO PARANA,5455
30739839000107,SECRETARIA MUNICIPAL DA EDUCACAO DE TUNEIRAS DO OESTE,7931
77877116000138,MUNICIPIO DE TUPASSI,7993
78279973000107,MUNICIPIO DE TURVO,8453
31023057000130,SECRETARIA MUNICIPAL DA EDUCACAO E CULTURA DE UBIRATA,7933
06075076000162,SECRETARIA MUNICIPAL DE EDUCACAO,7935
75967760000171,MUNICIPIO DE UNIAO DA VITORIA,7937
76279975000162,MUNICIPIO DE UNIFLOR,7939
75424507000171,MUNICIPIO DE URAI,7941
95685798000169,MUNICIPIO DE VENTANIA,5497
78101821000101,MUNICIPIO DE VERA CRUZ DO OESTE,7989
75636530000120,MUNICIPIO DE VERE,7945
95587622000174,MUNICIPIO DE VIRMOND,5483
76995463000100,MUNICIPIO DE VITORINO,7947
76920800000192,MUNICIPIO DE WENCESLAU BRAZ,7943
76247360000154,MUNICIPIO DE XAMBRE,7949
29172467000109,MUNICIPIO DE ANGRA DOS REIS,5801
36288900000123,MUNICIPIO DE APERIBE,2919
28531762000133,MUNICIPIO DE ARARUAMA,5803
39554605000160,MUNICIPIO DE AREAL,2925
01616171000102,MUNICIPIO DE ARMACAO DE BUZIOS,770
27792373000107,MUNICIPIO DE ARRAIAL DO CABO,5927
28576080000147,MUNICIPIO DE BARRA DO PIRAI,5805
10268003000164,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5807
28695658000184,MUNICIPIO DE BARRA MANSA,5807
39485438000142,MUNICIPIO DE BELFORD ROXO,2909
28812972000108,MUNICIPIO DE BOM JESUS DO ITABAPOANA,5811
28549483000105,MUNICIPIO DE CABO FRIO,5813
29128766000138,MUNICIPIO DE CACHOEIRAS DE MACACU,5815
29111085000167,MUNICIPIO DE CAMBUCI,5817
29116894000161,MUNICIPIO DE CAMPOS DOS GOYTACAZES,5819
30497976000182,SECRETARIA MUNICIPAL DE EDUCACAO DE CANTAGALO,5821
30023977000195,SECRETARIA MUNICIPAL DE EDUCACAO,772
39228739000190,MUNICIPIO DE CARDOSO MOREIRA,2915
29128741000134,MUNICIPIO DE CARMO,5823
29115458000178,MUNICIPIO DE CASIMIRO DE ABREU,5825
39554597000151,MUNICIPIO DE COMENDADOR LEVY GASPARIAN,2927
29115466000114,MUNICIPIO DE CONCEICAO DE MACABU,5827
37409214000126,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,5827
28614865000167,MUNICIPIO DE CORDEIRO,5829
28564177000130,MUNICIPIO DE DUAS BARRAS,5831
29138328000150,MUNICIPIO DE DUQUE DE CAXIAS,5833
29079480000100,MUNICIPIO DE ENGENHEIRO PAULO DE FRONTIN,5835
30301589000129,SECRETARIA MUNICIPAL DE EDUCACAO,5835
39547500000183,MUNICIPIO DE GUAPIMIRIM,2907
03581930000174,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,774
01615882000162,MUNICIPIO DE IGUABA GRANDE,774
28741080000155,MUNICIPIO DE ITABORAI,5837
29138302000102,MUNICIPIO DE ITAGUAI,5839
30417158000122,MUNICIPIO DE ITALVA,5929
28615557000156,MUNICIPIO DE ITAOCARA,5841
28916716000152,MUNICIPIO DE ITAPERUNA,5843
31846892000170,MUNICIPIO DE ITATIAIA,6003
39485396000140,MUNICIPIO DE JAPERI,2913
28919637000103,MUNICIPIO DE LAJE DO MURIAE,5845
29115474000160,MUNICIPIO DE MACAE,5847
01617237000189,MUNICIPIO DE MACUCO,776
29138351000145,MUNICIPIO DE MAGE,5849
29138310000159,MUNICIPIO DE MANGARATIBA,5851
31047334000144,SECRETARIA MUNICIPAL DE EDUCACAO,5851
29131075000193,MUNICIPIO DE MARICA,5853
28580694000100,MUNICIPIO DE MENDES,5855
04132090000125,MUNICIPIO DE MESQUITA,1116
32415283000129,MUNICIPIO DE MIGUEL PEREIRA,5857
29114121000146,MUNICIPIO DE MIRACEMA,5859
28920304000196,MUNICIPIO DE NATIVIDADE,5861
30355792000188,SECRETARIA MUNICIPAL DE EDUCACAO DE NILOPOLIS,5863
28521748000159,MUNICIPIO DE NITEROI,5865
52225341000169,SECRETARIA DE EDUCACAO DE NOVA FRIBURGO,5867
29138278000101,MUNICIPIO DE NOVA IGUACU,5869
30920478000109,SECRETARIA MUNICIPAL DE EDUCACAO DE PARACAMBI,5871
06074604000169,SECRETARIA MUNICIPAL DE EDUCACAO,5873
29172475000147,MUNICIPIO DE PARATY,5875
31844889000117,MUNICIPIO DE PATY DO ALFERES,6005
29138344000143,MUNICIPIO DE PETROPOLIS,5877
01612981000190,MUNICIPIO DE PINHEIRAL,778
29141322000132,MUNICIPIO DE PIRAI,5879
28920999000106,MUNICIPIO DE PORCIUNCULA,5881
01612355000102,MUNICIPIO DE PORTO REAL,780
